#2019-09-21
author_id,post_id,title,excerpt,published_at,image_count,favorites,comments
4102917,53060328,,修成正果,2019-09-20 10:42:28,1,73,44
3626872,52899746,心驰神往,"摄影师：汀葞央央
滤镜：使用Haida 日全食ND64",2019-09-18 09:52:38,1,73,0
1460931,52882431,破晓,6月份回重庆拍摄的打卡，这是我拍照以来在家乡拍的第一张作品。天气不好未能呈现这个机位最佳效果，留下小小遗憾下次回家的时候再去。,2019-09-17 23:34:04,1,73,4
1074287,52823785,小河边,坏天气,2019-09-17 10:35:04,1,73,1
347632,52737694,,大地脉动,2019-09-16 07:49:40,9,73,3
1720636,52621093,扎达土林,红外相机680波段拍摄转黑白,2019-09-14 23:23:50,1,73,14
6958557,52566604,,,2019-09-14 16:00:44,1,89,3
7134327,52461646,,竹林·剑道,2019-09-13 17:15:10,15,217,0
1360343,41600946,黄山,黄山,2019-06-29 21:45:40,1,113,5
1816007,41409799,“十里画廊”储家滩,"顶露穿行，一方山间平湖，周边层峦叠嶂，山间云雾缭绕，水面薄雾飘渺，徽式民居若隐若现，渔翁穿行其中，山水一色，相互呼应，一幅天然水墨画卷…
（可惜可惜，贯穿于湖面上的横七竖八的电线，实实在在破坏了天生的美感，唉）",2019-06-28 18:23:56,1,105,9
1360343,40935878,新都桥,新都桥,2019-06-25 15:30:54,1,88,5
395013,23593519,童话小镇,欧洲阿尔卑斯山区拍摄的童话小镇们，包括瑞士因特拉肯地区，奥地利哈尔施塔特地区，德国国王湖地区和意大利多洛米蒂地区。,2018-10-26 07:27:53,10,3266,160
1654572,53002363,,星空下的三峰山,2019-09-19 16:22:57,1,72,4
6958557,52977602,,,2019-09-19 09:54:48,1,72,2
1360343,52936859,党岭,党岭,2019-09-18 19:30:55,1,72,11
3728429,52885069,,《渔舟唱晚》,2019-09-18 00:05:55,1,72,13
458641,52826990,,,2019-09-17 11:28:05,1,72,7
7380182,52653695,,《太原博物馆》,2019-09-15 11:30:36,3,72,18
1826690,41335548,神奇的一分钟,"神奇的一分钟，塞维利亚，西班牙。
本来是个无趣乌云密布的清晨，太阳不经意间从云缝中挤了出来，整个过程持续时间不超过一分钟，恰好被我的小飞机捕捉到。",2019-06-28 08:03:12,1,92,8
1002309,41076281,,第一次看到有雪山相伴的湖上作业的渔民，可惜行程匆忙没有顾得上吃赛里木湖的鱼，甚是遗憾。,2019-06-26 13:49:20,1,164,7
4102917,53059974,,荷花,2019-09-20 10:37:47,1,71,25
2772068,53052095,,雪域高原    摄于纳木错景区,2019-09-20 08:10:07,1,70,17
2873011,52969968,,,2019-09-19 04:10:19,1,71,12
2155406,52816551,,,2019-09-17 08:01:59,1,71,4
1006101,52815250,,日出三峰山,2019-09-17 07:06:17,1,71,0
3728429,52813412,,《夕阳下的将军石》,2019-09-17 02:56:18,1,70,13
3132221,52850970,,十渡（十）,2019-09-17 17:39:35,1,71,6
3237536,52695176,夕阳西下,摄于，温州外滩,2019-09-15 19:24:32,1,71,20
1360343,41600747,黄山,黄山,2019-06-29 21:44:39,1,103,7
1732501,41600689,告状,,2019-06-29 21:44:19,1,153,46
1360343,41547208,禾木村,禾木村,2019-06-29 16:20:25,1,110,6
1360343,41512965,禾木村,禾木村,2019-06-29 12:16:03,1,105,3
6695332,40832803,夜幕降临,杭州湾世纪城附近，日落的拍摄。,2019-06-24 20:58:57,1,90,10
8406201,53135392,,青岛海边风景,2019-09-21 06:23:15,1,70,9
5428398,53070298,,《空山秋雨后》,2019-09-20 13:13:49,1,70,30
1628131,52997424,秋草黄,,2019-09-19 15:06:41,1,70,2
3132221,52932882,,倒影的魅力,2019-09-18 18:36:04,1,70,14
3326512,52919850,,浅秋,2019-09-18 15:15:59,2,69,12
1285679,52760295,,乡野田间,2019-09-16 14:33:30,1,70,5
1163149,52686893,涠洲岛|五彩滩日出,连着几天早晨五点起床，可惜天公不作美，涨潮和退潮的时间不对，拍摄这张的时候，刚好有俩游客在这拍照，长曝了一张~,2019-09-15 17:52:19,1,70,3
1502392,52370453,莲宝叶则落霞湖,,2019-09-12 19:22:34,1,146,12
7380182,52650359,,《山西大剧院》,2019-09-15 10:54:20,3,70,13
4587956,41482433,,航行,2019-06-29 02:44:04,1,119,46
500039,41250743,雾漫长城,微博：http://weibo.com/bbsyyd,2019-06-27 16:49:27,1,111,12
1360343,40935512,新都桥,新都桥,2019-06-25 15:27:58,1,130,7
2995495,40900642,,青稞又绿西海岸,2019-06-25 11:09:27,1,122,10
111265,31833888,静观山意,,2019-04-29 12:00:24,1,1765,194
1008714,21211543,流星雨之夜,流星雨之夜。拍摄于坝上。,2018-08-27 13:42:26,1,1372,88
1890818,53172079,多彩盐湖（9）,摄于查尔干盐湖！,2019-09-21 16:00:34,2,68,21
8406201,53135360,,青岛海边风景,2019-09-21 06:20:11,1,69,8
957979,53061456,朝霞红满天,,2019-09-20 11:00:35,1,69,0
952175,53054665,前方高能,,2019-09-20 09:10:46,1,69,6
4102917,52985941,,老叶娇花,2019-09-19 12:08:42,1,68,48
1360343,52936922,党岭,党岭,2019-09-18 19:31:48,1,69,6
380484,52640999,大胜关日落,南京大胜关，,2019-09-15 08:45:22,1,69,12
1628131,52322611,明月五亭桥,扬州月,2019-09-12 07:24:07,1,179,12
369288,41103912,大眼睛,,2019-06-26 17:17:27,1,121,3
3120100,41086933,园林小景,,2019-06-26 15:08:47,1,129,18
1636212,40884748,农家乐,,2019-06-25 08:15:43,1,114,19
1360343,39876638,兴义万峰林,兴义万峰林,2019-06-19 14:13:34,1,162,5
1027179,24073786,星辰、大海、雪山、湖泊、丛林、寺庙···这两年我走过的地方。,星辰、大海、雪山、湖泊、丛林、寺庙···这两年我走过的地方。,2018-11-07 18:09:29,19,6297,338
2873011,52936015,,青海湖边,2019-09-18 19:19:23,1,68,5
3132221,52768359,,潽洱茶园,2019-09-16 16:43:25,1,68,28
3424005,52747256,雾过千山,,2019-09-16 11:08:55,1,68,14
1499836,52646023,一莲幽梦（续）,,2019-09-15 10:02:54,1,68,14
1360343,41673044,黄山,黄山,2019-06-30 12:07:04,1,129,5
1360343,41364768,大理洱海,大理洱海,2019-06-28 12:48:35,1,102,10
3120100,40942680,大地调色板,,2019-06-25 16:20:20,1,116,22
7103331,52933710,,高丛入云,2019-09-18 18:47:11,1,67,4
7103331,52815094,,北海海岸4,2019-09-17 06:56:31,1,67,1
3424005,52645252,金色洲河,,2019-09-15 09:52:16,1,67,10
2346997,52960933,,鹊与桥,2019-09-18 23:42:37,1,67,27
1645772,52614445,,楼梯,2019-09-14 22:38:34,1,72,0
1360343,41502843,喀纳斯月亮湾,喀纳斯月亮湾,2019-06-29 10:59:12,1,84,5
1139684,41209300,落霞/Sunset,,2019-06-27 11:31:23,1,152,6
1816007,40904263,冉冉晨曦满江红,,2019-06-25 11:37:20,1,101,4
1360343,39876130,兴义万峰林,兴义万峰林,2019-06-19 14:09:29,1,178,13
1370833,53180106,,,2019-09-21 17:34:00,1,66,2
8406201,53135375,,青岛海边风景,2019-09-21 06:22:14,1,66,6
1707383,53053178,,角楼,2019-09-20 08:40:45,1,66,3
1356972,52972395,,,2019-09-19 07:52:10,4,66,4
1117857,52953472,,朝天扬帆,2019-09-18 22:27:27,1,66,7
380484,52940983,执子之手与子偕老,南京体育公园，今天天气非常好，有日落，能在光线的魔法时刻拍摄，运气实在好。,2019-09-18 20:21:18,1,66,23
3728429,52723788,,《夕阳红》,2019-09-15 23:30:22,1,66,6
448339,52681344,古镇专辑17：金泽,,2019-09-15 16:50:09,10,65,8
1893160,41651031,,祁连风光,2019-06-30 09:09:51,1,141,34
277077,40955445,巴塔哥尼亚,,2019-06-25 17:48:31,3,135,8
3237536,40846058,瓯江风景《耶稣光》,摄于温州外滩,2019-06-24 22:04:51,1,99,16
11108724,40827450,,,2019-06-24 20:28:40,1,74,14
1360343,40783690,元阳梯田,元阳梯田,2019-06-24 15:26:32,1,117,6
1394215,40769575,,塞里雅兰瀑布,2019-06-24 13:42:15,1,128,7
361402,36606326,暴雨欲来，雷鸣不止,,2019-06-04 12:55:57,1,314,18
1032476,30329984,长途奔袭之-《小小村姑》第三十一季,"早就想拍一组糖糖村姑的题材，终如愿以偿，起了一个大早，驾车几小时来到拍摄地，糖糖也变得异常兴奋，东北在持续低温下，天气一直很冷，在拍摄1小时左右，天气突然变热，在应付天气的突然变化，糖糖的状态渐感力不从心，无奈放弃拍摄，拍娃就是这样，你永远不知道惊喜和意外哪个会不期而至，也因为如此，让我倍加珍惜我们父女不可复制的童年，让我慢慢陪你长大，不忘初心，岁月静好~

自然光+PS
摄影师：糖糖爸爸
后期：糖糖爸...",2019-04-07 08:17:13,4,1053,140
1027179,19248539,《琼库石台的星辰》,《琼库石台的星辰》前方沉云漫漫，黑夜深邃窒息，孤独排山倒海扑面而来。我缓缓吸了口气，抬头看着浩瀚寂寞的夜空，然后闭上眼，选择更辽阔的漆黑。我深信，当我再次睁开眼之时，黄花早已盛开，寂寞的夜空也早已被星星点亮。夜再黑，又如何，逆着寒风，迈着沉重的步伐，行迹缓慢，面色坚定，头也不回，一路绝尘而去。一个人的星辰大海，一个渐行渐远的星空。拍摄于：新疆的琼库石台，地景天黑之前拍摄的，前景的黄花拍了5张然后...,2018-06-11 19:19:27,1,7487,391
1571653,53062820,,为了拍这张片子，我们第一次走错了，从山的背面爬上去了，晕......等好不容易爬上去以后，发现爬错了，于是又下山重新爬.....我的天啊，然后我那天晚上就爬山，爬了一个通宵，半路好不容易快到山顶了，一个队友忽然低血糖......然后苦逼的我，背着他的包，拿着他的脚架，又下来了，整整一个通宵啊，相机都没摸出来过.....好桑心，好心凉.......第二天再去爬一次，哼!,2019-09-20 11:20:54,1,65,4
4102917,53060168,,娇艳,2019-09-20 10:40:31,1,65,26
1432231,52982366,,路由器＋wifi云,2019-09-19 11:13:07,1,65,4
3626872,52977422,Mirror,"摄影师：Thomas
滤镜：使用Haida 日全食轻软渐变ND0.9",2019-09-19 09:51:23,1,65,3
1720636,52961987,非洲的百货市场,,2019-09-18 23:56:39,1,65,8
1356972,52920918,,,2019-09-18 15:34:43,5,65,7
3226598,52837726,,《山景》安徽齐云山,2019-09-17 14:18:32,1,65,13
1820128,52826751,,巍巍贡嘎,2019-09-17 11:24:19,1,65,2
3122706,52815701,,街头（4）,2019-09-17 07:28:30,1,64,32
7103331,52815069,,北海海岸3,2019-09-17 06:55:16,1,65,0
6769344,52744521,,成都三圣乡七彩田野,2019-09-16 10:24:38,1,65,31
2313198,52740017,,田野,2019-09-16 08:55:24,1,65,6
1123097,52722414,蓝瓶二锅头,,2019-09-15 23:17:31,1,65,2
3237536,52689363,落日余晖,摄于，温州外滩,2019-09-15 18:19:36,1,65,17
3772336,52649616,,月伴孤楼,2019-09-15 10:45:23,1,65,11
1654572,52616453,,“小教堂”--摄于意大利。在欧洲有许多这样的小教堂，每个城市，每个乡镇，每个村庄都有，感觉就象我们国家的乡村寺庙，信仰不同罢了。,2019-09-14 22:51:50,1,67,7
1513187,52055891,,西部世界,2019-09-09 09:27:10,1,179,3
3226598,41519676,,《园景色彩》汕头中山公园,2019-06-29 13:05:05,1,90,30
3314680,41444951,,长白山天池东坡,2019-06-28 21:50:40,1,112,16
1360343,41380459,东川红土地,东川红土地,2019-06-28 14:44:22,1,143,6
1634134,40991940,丹河日落,2019年6月25日拍摄于昌乐丹河，120副照片堆栈。,2019-06-25 21:28:43,1,121,37
1360343,40960416,光雾山红叶,光雾山红叶,2019-06-25 18:22:09,1,81,1
1002148,40955013,夕阳余辉下，远处的小村庄,,2019-06-25 17:45:51,1,140,11
1360343,40951399,稻城,稻城,2019-06-25 17:20:54,1,108,9
5631390,40760774,《 冰岛Hvitserkur岩》,手机打卡照。,2019-06-24 12:44:23,1,99,11
1890818,40560638,牧歌,抓拍于南疆沙雅塔里木乡克科却勒塔河部落。,2019-06-23 10:47:11,2,229,52
369609,26612024,翡翠山庄,冬日的翡翠湖山庄，四周银装素裹，我想这里应该碰到圣诞老人的概率异常高吧。,2019-01-21 13:24:23,1,588,46
3728429,53042853,,《渤海岸边》,2019-09-20 00:09:46,1,64,11
1356972,52997319,,,2019-09-19 15:04:44,3,64,2
2776540,52918940,,,2019-09-18 15:00:32,1,64,29
3122706,52893564,,爽爽的贵阳.,2019-09-18 06:53:21,1,63,34
1343761,52849702,渔夫之歌,拍摄广西漓江，背后是20元人民币的地方！,2019-09-17 17:21:41,1,64,5
4053248,52694671,,然犀亭,2019-09-15 19:18:48,1,64,8
2609864,52639724,,陪伴,2019-09-15 08:17:22,2,63,1
1890818,52454299,七彩丹霞,摄于张掖。,2019-09-13 15:58:55,2,195,57
3259437,41522682,,八达岭长城留影,2019-06-29 13:25:10,1,109,10
3487819,41483263,,,2019-06-29 03:29:49,1,83,25
2297116,41277120,摄影师 Hans Strand 作品,"无人之境。
自然在其自然的状态下，
本身就是美。",2019-06-27 19:55:40,1,89,3
5631390,41202130,《冰岛鲁冰花世界》,手机冰岛打卡片。,2019-06-27 10:32:38,1,114,7
990834,40947053,金山岭日落,,2019-06-25 16:50:26,1,97,11
1394215,40905366,,"一个人的宇宙
合成创意",2019-06-25 11:45:47,1,113,7
3519900,32214765,,"漁模唐玲瓏老弟的撒收網表演，閃展騰挪，一氣呵成。
拍攝於環遊浙江省自由行旅途中，建德下涯之江村。",2019-05-05 19:47:07,21,405,38
3577740,31620536,海心沙,为办广州亚运而建起来的海心沙，现已成为市民休闲、运动的一个好去处！,2019-04-25 08:51:00,1,118,9
1142704,21175736,,"冰岛
一个人口只有三十几万的神秘国度
维京的战吼
人类的孤独
世界的尽头
遥望着这好似地球以外的风景
任海水拍打洗礼
然而这一切，已成为我眼中的风景",2018-08-26 14:32:29,11,9238,290
370045,7041407,"Bled, Slovenia",,2014-12-26 05:10:24,6,2751,44
1285679,53124044,,秋天里最后的美丽,2019-09-20 23:30:54,1,62,6
2873011,53072603,,云台山,2019-09-20 13:46:21,1,63,4
3132221,52849671,,十渡（手机随拍直出）（一）,2019-09-17 17:21:19,1,63,11
1123097,52818413,中秋月,,2019-09-17 08:53:07,1,63,0
1001785,52785285,日出,,2019-09-16 20:31:29,1,62,1
7103331,52727585,,城标,2019-09-16 00:13:21,1,63,5
1720636,52615511,守望藏区,红外相机680波段拍摄，转黑白。,2019-09-14 22:45:46,1,74,15
1006101,52049965,暴雨将至,,2019-09-09 05:39:18,1,252,9
1360343,41443837,喀纳斯月亮湾,喀纳斯月亮湾,2019-06-28 21:45:13,1,78,6
1360343,41234723,丙中洛雾里村,丙中洛雾里村,2019-06-27 14:45:12,1,115,3
3226598,41046606,,《山雾景色》,2019-06-26 10:02:47,2,84,30
3995372,41038409,,夏夜.这是一个丢弃烦恼的夏夜，让我不去想一切烦杂的东西，就这么静静的看着，听着。有夏夜，真好。,2019-06-26 08:24:06,1,89,14
1897886,40986237,,望长城内外 惟余莽莽,2019-06-25 20:58:45,1,96,5
1360343,40951339,稻城,稻城,2019-06-25 17:20:28,1,201,17
1360343,40911018,新都桥,新都桥,2019-06-25 12:30:46,1,100,2
4102917,40893512,,,2019-06-25 10:05:29,1,82,24
5631390,40889000,《流瀑》,iPhone手机摄于冰岛。,2019-06-25 09:17:04,1,126,15
1729020,40709134,布莱斯峡谷的星空,美国犹他州布莱斯峡谷国家公园,2019-06-23 23:44:49,1,264,12
384279,40571207,,荒野,2019-06-23 11:52:17,9,334,16
395013,35404861,,印尼的魔法森林。巨大的雨树几乎将林中的阳光完全遮挡。而且这里的树干上都长满了草状的植物，好像穿了一身吉利服一样，让人仿佛置身于奇幻世界。,2019-05-31 09:10:51,1,1476,77
3132221,53030742,,偷得浮生半日闲,2019-09-19 22:06:59,59,62,28
1720636,52859080,藏族儿郎的风采,红外相机680波段拍摄，转黑白。,2019-09-17 19:29:16,1,62,8
2526916,52823923,,平潭岛北港夜景,2019-09-17 10:37:33,1,62,4
3424005,52820209,山势,,2019-09-17 09:30:55,2,62,17
3190986,52766028,,【摄人心魄】拍摄于青岛市石老人海水浴场,2019-09-16 16:08:26,1,62,13
2748102,52693482,,江城夜,2019-09-15 19:05:38,1,62,19
2660164,52645973,夕阳下的古寺,福州金山寺，始建于宋代，已在滚滚乌龙江中驻立了千年。千年的时光，沧桑了岁月，改换了人间，唯有它在晨光暮色里待潮涨潮落，不悲不喜，不嗔不怨。,2019-09-15 10:02:15,6,62,2
1360343,41546661,禾木村,禾木村,2019-06-29 16:16:36,1,86,7
1018279,41281924,俄罗斯北方往事,舞动的北极光往往能使你无言以对，来自俄罗斯的冰天雪地~,2019-06-27 20:26:38,1,112,2
3410466,41052831,,朝阳,2019-06-26 10:54:36,1,67,11
3226598,40946792,,《坝河风光》徽州渔梁坝,2019-06-25 16:48:39,4,80,18
2918749,40822628,火烈鸟,拍一张火烈鸟特写。要抓到一个好的动作其实也是蛮难的~它正在睡觉。偶尔睁开眼看看~,2019-06-24 20:00:12,1,223,17
1120775,29016396,,夕照金山,2019-03-22 16:13:57,1,497,29
3863207,22418112,睡在山海间,,2018-09-26 21:21:38,1,1228,79
1371320,13662001,圣地,"本组片拍摄于色达的金秋时节。
清晨，色达沐浴在云雾的海洋里，一缕晨光从山背缓缓升起，越过山脊，瞬间金色的阳光穿过云雾，普照整个圣地，此时圣地犹如人间仙境。",2016-10-31 05:13:11,4,1802,44
39840,53054282,,落霞已盡,2019-09-20 09:03:45,1,61,1
7103331,53019213,,牧歌,2019-09-19 20:15:34,1,61,9
1360343,52940420,党岭,党岭,2019-09-18 20:14:40,1,61,3
6769344,52905425,,成都三圣乡五彩田野,2019-09-18 11:23:06,1,61,42
3237536,52775308,夕阳无限好,摄于温州外滩,2019-09-16 18:24:24,1,61,12
3237536,52614321,落日余晖,摄于，温州杨府山,2019-09-14 22:37:50,1,74,22
1360343,52595218,党岭,党岭,2019-09-14 20:31:11,1,90,5
5125683,52532982,希望,,2019-09-14 09:14:31,2,118,23
2461600,52519852,月是故乡明,,2019-09-14 00:41:58,1,160,24
960052,52078455,追星者也,一个人的拍星之旅,2019-09-09 14:53:57,1,123,6
957710,52050540,培养摄影眼,当你和大师在同一场景拍片，用着同等高端专业器材，但大师总是能拍到和你不一样的画面，捕捉到你未能发现的精妙时刻。如果你有过这样的经历，这篇文章或许会对你有些帮助。与其说拍到不一样的照片，倒不如说看到不一样的东西。摄影师要具备敏锐的观察力，当你练就成熟的技术，能看到，自然就能拍到。培养摄影眼其实就是训练观察力，于平常景致中发现不寻常的视角。本文将从五个方面谈谈如何培养这方面的能力，最后以自我命题训...,2019-09-09 06:37:21,0,249,15
6721373,41584780,,走过增厝铵，沿着音乐广场，书法广场走海边栈道，远处的世贸双子塔一矗立在那里，等着你走近。,2019-06-29 20:19:42,15,80,7
3626872,41345663,滔滔不绝,拍摄：澳大利亚摄影师Dylan Giannakopoulos,2019-06-28 10:12:49,1,91,6
1513187,41243086,,"星辰牧马
拍摄于宝鸡市关山牧场景区，地景为蓝调时刻拍摄，机位不动，银河初升时拍摄天空。",2019-06-27 15:51:42,1,84,6
1360343,41233877,丙中洛雾里村,丙中洛雾里村,2019-06-27 14:38:19,1,119,7
1668801,40890793,,北疆晚秋++,2019-06-25 09:37:50,1,74,22
1121196,40876424,马兰花开2,,2019-06-25 01:11:37,1,74,7
4587956,40738207,,观光游客,2019-06-24 09:42:25,1,113,28
408477,22121607,壁立千仞,壁立千仞，无欲则刚！只有放的下欲望的包袱，才能到达顶峰！,2018-09-18 11:48:25,1,1302,91
981318,16499424,[ 组图 ] 给你的100种理想生活,"从蜜月旅行开始的自拍计划，来自「小墨与阿猴」，2014-2017


旅行集锦视频混剪：
https://tuchong.com/1618660/video/50193/share

——————

欢迎加入我们的【微信摄影交流群】，进群方式：添加管理员id：xiaomoyuahou_ba，发送「摄影」二字，等待邀请入群~


微博  @ 小墨MO @ 阿猴HOSEA
微信公众号：小墨与阿猴",2018-02-12 23:19:33,100,11234,506
310799,53172315,金属质感的广州城,夕阳余晖中的金色广州城,2019-09-21 16:03:41,3,60,6
39840,53136227,,昨日的晚霞,2019-09-21 07:11:26,1,60,3
8406201,53135371,,青岛海边风景,2019-09-21 06:21:21,1,60,3
1816007,53092780,天高云淡海子山,秋风起，落叶黄，天高云淡，草叶萧萧。苍茫、蛮荒、粗犷、壮美...,2019-09-20 18:25:12,3,60,7
1552117,53071984,秋的晨雾,,2019-09-20 13:37:45,1,60,3
4102917,53059701,,绽放,2019-09-20 10:33:57,1,60,18
1192131,52986328,,Overlooking the Cinque Torri,2019-09-19 12:15:36,1,60,2
3237536,52948154,影子,摄于，温州外滩,2019-09-18 21:37:35,1,60,11
1552117,52828448,广州二沙岛文立方,广州二沙岛文立方位于中国的南大门羊城广州，主要经营展览馆;美术馆;中餐服务;西餐服务;茶馆服务;咖啡馆服务;酒吧服务;中央厨房;超级市场零售;便利店经营和便利店连锁经营;品牌汽车销售;文物经营;艺术表演场馆管理服务;美术展览经纪代理服务;...,2019-09-17 11:53:14,6,60,0
1169161,52749370,,《相爱月下》,2019-09-16 11:41:15,1,60,3
1123097,52740523,湘江北去橘子洲,,2019-09-16 09:08:07,1,60,0
1008722,52636987,成都茂业中心,茂业中心这个建筑是我在5月成都之行拍到的照片，我记得是五（3）楼之上才能看到这里，从地下往上看的时候会有一层钢丝网，影像画面，所以只拍了从上向下的照片，有兴趣的朋友可以去看看。,2019-09-15 06:24:39,2,60,7
4518305,51678288,,"There is nothing better than camping at “De Agostini” and wake up in the morning to this incredible view. 
In the shot my good friend @juan_aguada a true legend and mountain climber from El Chalten.",2019-09-05 03:15:49,1,277,18
1360343,41702571,黄山,黄山,2019-06-30 15:26:00,1,217,17
1847584,41657139,,,2019-06-30 10:08:49,1,126,3
1360343,41424126,喀纳斯,喀纳斯,2019-06-28 19:58:18,1,74,1
1360343,41394202,普者黑,普者黑,2019-06-28 16:29:31,1,80,11
1897886,41313360,,洪崖洞夜色,2019-06-27 23:18:37,1,105,5
6695332,41307363,风云,长时间的阴雨天，迫使我有段时间没有拍摄。前两天上午天气也是阴着，下午突然出太阳，我想所谓的极致天气，意想不到的云层可能会出现吧。。。,2019-06-27 22:46:14,1,95,12
1528176,41201815,江西婺源一渔夫只撒网不打渔 靠当摆拍模特月入过万,近年来，随着江西省婺源县乡村旅游业的发展，漳村成了当地传统村落的典型代表。该村实施秀美乡村建设，打造“摄影天堂”，成了“零门票”景观村。而这里有位很火的“渔翁”，如今被外界称为“水上超人”的网红，他就是当地农民王利保，这位只撒网不打鱼的农民，凭借惟妙惟肖的渔翁形象，成就了摄影爱好者一幅幅美丽的照片，自己也因此走出了一条别样的脱贫路。,2019-06-27 10:29:58,9,80,5
1826690,40882291,斗牛场，龙达,"斗牛场，龙达，西班牙。
西班牙斗牛秀的发源地。
本系列来自2018年中的西班牙之旅。",2019-06-25 07:23:49,1,68,3
1634134,40839492,日落丹河,2019年6月24日拍摄于昌乐丹河，90副照片堆栈。,2019-06-24 21:33:24,1,77,17
104938,21980633,静谧,三小时的重装徒步，深入群山腹地，在森林深处，邂逅湖泊的那一刹，豁然开朗。这一汪神秘的魅蓝，是南阿尔卑斯山脉最俏丽的水色，月落的光线染红了薄云，此刻银河高悬，水平如镜，这个无风的夜晚，如此的静谧。,2018-09-14 09:07:52,1,1575,135
1552117,53092109,又是一年秋草黄,,2019-09-20 18:17:00,1,59,6
500039,52987774,长城·内蒙清水河朝霞,微博：http://weibo.com/bbsyyd,2019-09-19 12:39:20,1,59,1
1356972,52972449,,,2019-09-19 07:53:35,2,59,6
2155406,52971842,,,2019-09-19 07:30:08,1,59,3
3698386,52969900,秋的倒影,一个秋天，两处秋景：一个你的，一个我的；一个眼里，一个心里；一个地上，一个水中。,2019-09-19 03:53:46,1,59,3
3180018,52923668,,圣湖,2019-09-18 16:19:50,1,59,1
3237536,52853907,夕阳西下,摄于，温州外滩,2019-09-17 18:19:52,1,59,13
7206566,52848850,,海阔天空,2019-09-17 17:09:54,1,59,26
4450444,52814719,,彩虹桥,2019-09-17 06:29:27,1,59,7
1356972,52764071,,,2019-09-16 15:37:57,5,58,2
1571653,52617569,,修斯山的清晨––––如果我是你的太阳，我会每天早上，用第一缕阳光照进你的心房，温暖你的心❤️,2019-09-14 22:59:25,1,61,7
1771734,52415927,,"天下第一奇山
尘光祝各位影友中秋乐乐
这张作品拍摄于黄山。
清晨，万物俱赖，破晓之光犹如一把利剑，劈开了还在沉睡的夜幕，我快速地小跑着前往“猴子观海”观景平台拍摄日出，5公里的路程一走就是一个多时辰，当我到达这里时，却已错过最佳的日出拍摄时段，虽然没能拍到云海，但已经很满意了，我觉得风景摄影不一定非要在最佳时段拍摄，每种天气都能拍出事物客观的一面，以前总认为风光摄影必须要在最佳时段拍摄才是最好的，现...",2019-09-13 08:25:05,1,267,33
395013,51087848,月照金山,月光下的世界第九高峰，8125米的南迦帕尔巴特峰。索尼A7R4+16-35GM拍摄。,2019-08-30 08:35:47,1,1210,82
1360343,41424522,喀纳斯,喀纳斯,2019-06-28 20:00:42,1,67,2
3226598,41380832,,《徽州老巷》安徽卢村,2019-06-28 14:47:02,4,80,30
1360343,41362905,梅里雪山,梅里雪山,2019-06-28 12:34:25,1,259,10
1360343,41234604,丙中洛雾里村,丙中洛雾里村,2019-06-27 14:44:11,1,82,3
1360343,41234131,丙中洛雾里村,丙中洛雾里村,2019-06-27 14:40:17,1,97,5
11108724,40995978,,"边走边拍。2
拍摄于广州市天河区。",2019-06-25 21:48:58,2,67,19
1160026,40904938,西风瘦马，仗剑天涯,,2019-06-25 11:42:32,1,138,7
2565973,40886653,,《水肥草美》（画意摄影）,2019-06-25 08:46:07,1,64,10
10917744,40882430,《远眺》,《奥德赛》游戏拍摄,2019-06-25 07:27:10,1,67,8
1360343,40805501,元阳梯田,元阳梯田,2019-06-24 18:06:09,1,113,4
1356972,40786702,,,2019-06-24 15:48:24,1,73,12
4587956,40739229,,微笑的火车服务员,2019-06-24 09:53:07,1,113,37
1360343,39875783,兴义万峰林,兴义万峰林,2019-06-19 14:06:42,1,198,7
59928,39380253,,白马,2019-06-16 13:27:01,1,268,11
1720636,53126710,太行山农家院,,2019-09-21 00:00:46,1,58,5
1552117,52917068,旋梯,,2019-09-18 14:29:33,2,58,3
1356972,52894953,,,2019-09-18 07:58:49,1,58,4
3138909,52856537,,云深不知处,2019-09-17 18:57:03,1,58,2
1356972,52841251,,,2019-09-17 15:14:49,1,58,6
1410235,52819567,峡谷风光,,2019-09-17 09:17:26,1,58,4
3995372,52769050,,,2019-09-16 16:53:15,1,58,6
2329454,52663670,天女散花,,2019-09-15 13:24:45,1,58,2
1432231,52662102,,重庆,2019-09-15 13:06:58,1,58,1
1720636,52618503,水天一色然乌湖,红外相机680波段拍摄，转黑白,2019-09-14 23:05:37,1,60,10
1360343,41495176,喀纳斯月亮湾,喀纳斯月亮湾,2019-06-29 09:52:10,1,64,1
2995495,41399360,,远眺原子城,2019-06-28 17:08:15,1,119,14
1360343,41379980,东川红土地,东川红土地,2019-06-28 14:40:38,1,100,12
1366873,41293627,雨中福宝古镇,,2019-06-27 21:35:22,1,68,9
1680131,40975213,,魔界,2019-06-25 19:56:59,1,210,5
3048426,40940864,,老子,2019-06-25 16:07:15,1,72,14
4587956,40738544,,留影,2019-06-24 09:45:56,1,108,31
1890818,40562719,南疆美景,摄于新疆塔什库尔干。,2019-06-23 11:00:17,2,175,47
2547687,32894627,,拍摄于江西萍乡武功山。,2019-05-17 22:27:21,1,1266,39
3477512,18497063,Yotour 帕劳,帕劳浮浅，索尼A7r2 配 16-35 水下防水壳,2018-05-10 14:08:49,1,3769,137
2933362,53145303,城市风景,,2019-09-21 10:20:44,1,57,24
1006101,53134987,,落日孤岛,2019-09-21 05:31:32,1,57,1
4102917,53059845,,荷,2019-09-20 10:35:59,1,57,16
